02029	0200	Spices, parsley, dried
02030	0200	Spices, pepper, black
02031	0200	Spices, pepper, red or cayenne
02032	0200	Spices, pepper, white
02033	0200	Spices, poppy seed
02034	0200	Spices, poultry seasoning
02035	0200	Spices, pumpkin pie spice
02036	0200	Spices, rosemary, dried
02037	0200	Spices, saffron
02038	0200	Spices, sage, ground
02039	0200	Spices, savory, ground
02041	0200	Spices, tarragon, dried
02042	0200	Spices, thyme, dried
02043	0200	Spices, turmeric, ground
02044	0200	Basil, fresh
02045	0200	Dill weed, fresh
02046	0200	Mustard, prepared, yellow
02047	0200	Salt, table
02048	0200	Vinegar, cider
02049	0200	Thyme, fresh
02050	0200	Vanilla extract
02051	0200	Vanilla extract, imitation, alcohol
02052	0200	Vanilla extract, imitation, no alcohol
02053	0200	Vinegar, distilled
02054	0200	Capers, canned
02055	0200	Horseradish, prepared
02063	0200	Rosemary, fresh
02064	0200	Peppermint, fresh
02065	0200	Spearmint, fresh
02066	0200	Spearmint, dried
02068	0200	Vinegar, red wine
02069	0200	Vinegar, balsamic
02073	0200	PACE, Dry Taco Seasoning Mix
02074	0200	Seasoning mix, dry, sazon, coriander & annatto
02075	0200	Seasoning mix, dry, taco, original
02076	0200	Seasoning mix, dry, chili, original
03000	0300	Clif Z bar
03001	0300	Babyfood, juice treats, fruit medley, toddler
03002	0300	Babyfood, meat, beef, strained
03003	0300	Babyfood, meat, beef, junior
03005	0300	Babyfood, meat, veal, strained
03007	0300	Babyfood, meat, pork, strained
03008	0300	Babyfood, meat, ham, strained
03009	0300	Babyfood, meat, ham, junior
03010	0300	Babyfood, meat, lamb, strained
03011	0300	Babyfood, meat, lamb, junior
03012	0300	Babyfood, meat, chicken, strained
03013	0300	Babyfood, meat, chicken, junior
03014	0300	Babyfood, meat, chicken sticks, junior
03015	0300	Babyfood, meat, turkey, strained
03016	0300	Babyfood, meat, turkey, junior
03017	0300	Babyfood, meat, turkey sticks, junior
03019	0300	Babyfood, snack, GERBER GRADUATE FRUIT  STRIPS, Real Fruit Bars
03021	0300	Babyfood, meat, meat sticks, junior
03022	0300	Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic
03023	0300	Finger snacks, GERBER GRADUATE PUFFS, apple and cinnamon
03024	0300	Babyfood, water, bottled, GERBER, without added fluoride.
03025	0300	Babyfood, GERBER, 3rd Foods, apple, mango and kiwi
03026	0300	Babyfood, tropical fruit medley
03041	0300	Babyfood, dinner, vegetables and dumplings and beef, strained
03042	0300	Babyfood, dinner, vegetables and dumplings and beef, junior
03043	0300	Babyfood, dinner, beef lasagna, toddler
03044	0300	Babyfood, dinner, macaroni and tomato and beef, strained
03045	0300	Babyfood, dinner, macaroni and tomato and beef, junior
03046	0300	Babyfood, ravioli, cheese filled, with tomato sauce
03047	0300	Babyfood, dinner, beef noodle, strained
03048	0300	Babyfood, macaroni and cheese, toddler
03049	0300	Babyfood, dinner, beef and rice, toddler
03050	0300	Babyfood, dinner, spaghetti and tomato and meat, junior
03051	0300	Babyfood, dinner, spaghetti and tomato and meat, toddler
03052	0300	Babyfood, dinner, beef stew, toddler
03053	0300	Babyfood, dinner, vegetables and beef, strained
03054	0300	Babyfood, dinner, vegetables and beef, junior
03055	0300	Babyfood, dinner, beef with vegetables
03059	0300	Babyfood, dinner, vegetables and bacon, strained
03061	0300	Babyfood, dinner, vegetables and ham, strained
03062	0300	Babyfood, dinner, vegetables and ham, junior
03066	0300	Babyfood, dinner, vegetables and lamb, strained
03067	0300	Babyfood, dinner, vegetables and lamb, junior
03068	0300	Babyfood, dinner, chicken noodle, strained
03069	0300	Babyfood, dinner, chicken noodle, junior
03070	0300	Babyfood, dinner, chicken soup, strained
03072	0300	Babyfood, dinner, chicken stew, toddler
03073	0300	Babyfood, dinner, vegetables chicken, strained
03075	0300	Babyfood, dinner, vegetables, noodles and chicken, strained
03076	0300	Babyfood, dinner, vegetables, noodles and chicken, junior
03077	0300	Babyfood, dinner, pasta with vegetables
03079	0300	Babyfood, dinner, vegetables and noodles and turkey, strained
03081	0300	Babyfood, dinner, vegetables and noodles and turkey, junior
03082	0300	Babyfood, dinner, turkey and rice, strained
03083	0300	Babyfood, dinner, turkey and rice, junior
03084	0300	Babyfood, dinner, vegetables and turkey, strained
03085	0300	Babyfood, dinner, vegetables and turkey, junior
03089	0300	Babyfood, dinner, macaroni and cheese, strained
03090	0300	Babyfood, dinner, macaroni and cheese, junior
03091	0300	Babyfood, vegetables, green beans, strained
03092	0300	Babyfood, vegetables, green beans, junior
03093	0300	Babyfood, green beans, dices, toddler
03096	0300	Babyfood, vegetable, green beans and potatoes
03098	0300	Babyfood, vegetables, beets, strained
03099	0300	Babyfood, vegetables, carrots, strained
03100	0300	Babyfood, vegetables, carrots, junior
03104	0300	Babyfood, vegetables, squash, strained
03105	0300	Babyfood, vegetables, squash, junior
03108	0300	Babyfood, vegetables, sweet potatoes strained
03109	0300	Babyfood, vegetables, sweet potatoes, junior
03112	0300	Babyfood, potatoes, toddler
03114	0300	Babyfood, vegetable, butternut squash and corn
03115	0300	Babyfood, apples, dices, toddler
03116	0300	Babyfood, fruit, applesauce, strained
03117	0300	Babyfood, fruit, applesauce, junior
03118	0300	Babyfood, fruit, apricot with tapioca, strained
03119	0300	Babyfood, vegetables, corn, creamed, strained
03120	0300	Babyfood, vegetables, corn, creamed, junior
03121	0300	Babyfood, vegetables, peas, strained
03122	0300	Babyfood, peas, dices, toddler
03127	0300	Babyfood, vegetables, spinach, creamed, strained
03128	0300	Babyfood, fruit, apricot with tapioca, junior
03129	0300	Babyfood, fruit, bananas with tapioca, strained
03130	0300	Babyfood, fruit, peaches, strained
03131	0300	Babyfood, fruit, peaches, junior
03132	0300	Babyfood, fruit, pears, strained
03133	0300	Babyfood, fruit, pears, junior
03134	0300	Babyfood, fruit, plums with tapioca, without ascorbic acid, strained
03135	0300	Babyfood, fruit, plums with tapioca, without ascorbic acid, junior
03136	0300	Babyfood, fruit, prunes with tapioca, without ascorbic acid, strained
03137	0300	Babyfood, fruit, prunes with tapioca, without ascorbic acid, junior
03139	0300	Babyfood, prunes, without vitamin c, strained
03140	0300	Babyfood, fruit dessert, mango with tapioca
03141	0300	Babyfood, pears, dices, toddler
03142	0300	Babyfood, fruit, applesauce and apricots, strained
03143	0300	Babyfood, fruit, applesauce and apricots, junior
03144	0300	Babyfood, fruit, applesauce and cherries, strained
03145	0300	Babyfood, fruit, applesauce and cherries, junior
03147	0300	Babyfood, fruit, applesauce with banana, junior
03150	0300	Babyfood, fruit, applesauce and pineapple, strained
03151	0300	Babyfood, fruit, applesauce and pineapple, junior
03152	0300	Babyfood, fruit, apple and raspberry, strained
03153	0300	Babyfood, fruit, apple and raspberry, junior
03154	0300	Babyfood, fruit and vegetable, apple and sweet potato
03156	0300	Babyfood, fruit, bananas and pineapple with tapioca, junior
03157	0300	Babyfood, fruit, bananas and pineapple with tapioca, strained
03158	0300	Babyfood, fruit, pears and pineapple, strained
03159	0300	Babyfood, fruit, pears and pineapple, junior
03160	0300	Babyfood, fruit, guava and papaya with tapioca, strained
